ticket_number,ticket_subject,sent_by,ticket_created_on,message_created_on,message,tags
528,"",Agent,2023-05-09 13:34:25.375835,2023-05-09 13:35:58.349354,Hi! $99/mo is the add-on cost for chatbots and help center.,"Sales,Bug,Feature Request"
528,"",Agent,2023-05-09 13:34:25.375835,2023-05-09 13:36:38.328298,Would love to hop on a call and learn about your use case. Have any time to chat later today or tomorrow?,"Sales,Feature Request,Bug"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-09 13:36:47.67969,Could def chat tomorrow,"Feature Request,Sales,Bug"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-09 13:37:07.894627,"But high level, for 2 of us, if we went with the free plan we could get bots and knowledge base for $99/mo?","Feature Request,Bug,Sales"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-09 13:37:37.136782,"We'd also be interested in the Startup plan, but again for just 2 of us (not expected to change anytime soon), $200/mo for 5 seats doesn't really work","Sales,Feature Request,Bug"
528,"",Agent,2023-05-09 13:34:25.375835,2023-05-09 13:38:38.328625,"That's correct. Happy to chat about a bespoke plan on a call, but we should be able to get you the startup plan for under $200.What times work for you tomorrow?","Bug,Sales,Feature Request"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-09 13:39:13.06437,Oh that would be cool,"Sales,Bug,Feature Request"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-09 13:39:34.629943,maybe noon Eastern tomorrow?,"Feature Request,Bug,Sales"
528,"",Agent,2023-05-09 13:34:25.375835,2023-05-09 13:40:07.711551,Perfect! Who should I send the invite to? (Email that is),"Feature Request,Bug,Sales"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-09 13:40:09.987543,"Sorry, I need to run, but I'd be happy to chat then. My email is bennett@lexria.com","Sales,Bug,Feature Request"
528,"",Agent,2023-05-09 13:34:25.375835,2023-05-09 13:40:21.560835,"Cool, have a great day, chat tomorrow!","Feature Request,Bug,Sales"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-09 13:40:26.238899,"Thanks, you too!","Sales,Feature Request,Bug"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-09 23:37:00.397552,Hello! Just curious what is the recommended way to reply to incoming chat requests via mobile device?,"Bug,Sales,Feature Request"
528,"",Agent,2023-05-09 13:34:25.375835,2023-05-09 23:38:52.67871,"hi, what platform is your mobile app build?","Sales,Feature Request,Bug"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-09 23:39:45.991881,"Oh sorry, I mean when clients are on our webapp and reach out via chat, we'd like to be able to reply to them from our phones","Sales,Feature Request,Bug"
528,"",Agent,2023-05-09 13:34:25.375835,2023-05-09 23:41:10.858631,"Do you guys use slack? For slack user, our slack integration works.","Feature Request,Bug,Sales"
528,"",Agent,2023-05-09 13:34:25.375835,2023-05-09 23:41:41.170166,in fact using slack right now to chat with you :),"Feature Request,Sales,Bug"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-09 23:42:59.985689,"Yes I just set up the Slack integration, and I think that does work pretty well. One concern though is that we have a fairly high volume of chat requests currently (working to get that down), and having to type @Atlas before every reply I think will get tedious","Sales,Feature Request,Bug"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-09 23:43:20.791019,Is there an option to turn off the requirement to type @Atlas?,"Sales,Bug,Feature Request"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-09 23:44:12.260567,"I was also testing Crisp Chat, and there wasn't a need to prefix the message with an alias, which worked really well","Feature Request,Sales,Bug"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-09 23:44:23.149027,(Ran into other issues with that product though),"Bug,Sales,Feature Request"
528,"",Agent,2023-05-09 13:34:25.375835,2023-05-09 23:45:03.013162,We don't have that option right now but it is something that should be very easy to add,"Bug,Sales,Feature Request"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-09 23:46:21.049966,"That would be great - the ability to disable the prefix, or maybe make it something configurable","Bug,Sales,Feature Request"
528,"",Agent,2023-05-09 13:34:25.375835,2023-05-09 23:47:39.913589,I think we can roll it out in next 3-5 days.,"Bug,Sales,Feature Request"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-09 23:58:25.099856,Oh that would be wonderful!,"Bug,Sales,Feature Request"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-09 23:58:29.644738,Please keep me updated!,"Bug,Sales,Feature Request"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-10 00:56:54.189064,"While on the topic of features from Crisp that were nice to have, the amount of information about a customer's device/environment was very helpful in triaging support chats","Bug,Sales,Feature Request"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-10 00:57:54.147042,"For example, when we'd get a Slack message about a new support chat, it would include the user's location (which Atlas also provides), in addition to their IP address, browser/OS, and the website domain","Bug,Sales,Feature Request"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-10 00:58:27.581276,"","Bug,Feature Request,Sales"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-10 00:58:50.62774,"Not critical, but definitely helpful","Sales,Bug,Feature Request"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-10 01:14:20.596593,"Sorry, another question: when setting up a chatbot, how can I delete a node that I've added to the graph? I don't see a delete button","Bug,Feature Request,Sales"
528,"",Agent,2023-05-09 13:34:25.375835,2023-05-10 01:15:39.512246,you could select the node and press delete button on keyboard,"Feature Request,Sales,Bug"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-10 01:16:03.34223,"Ah, of course it's keyboard enabled","Sales,Feature Request,Bug"
528,"",Agent,2023-05-09 13:34:25.375835,2023-05-10 01:16:27.512698,"regarding other user details, we have all of this info available -- we will add it in slack","Feature Request,Sales,Bug"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-10 01:17:34.523555,"Hmm, delete button not seeming to work on the bot node","Bug,Sales,Feature Request"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-10 01:18:37.015604,Oh it's because this chat window was open and stealing keyboard focus - works fine when I close this support window!,"Sales,Bug,Feature Request"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-10 01:23:04.611827,Now getting a 500 error when saving the chatbot,"Bug,Feature Request,Sales"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-10 01:23:28.956829,"It's just a test, but I'm going to leave my tab open so I don't lose the status :)","Sales,Feature Request,Bug"
528,"",Customer,2023-05-09 13:34:25.375835,2023-05-10 01:24:21.201989,Let me know if you need me to send the request payload,"Bug,Feature Request,Sales"
529,"",Customer,2023-05-09 17:40:01.389157,2023-05-09 17:40:01.389157,TEST,Testing
530,"",Customer,2023-05-09 18:53:25.931449,2023-05-09 18:53:25.931449,Hello,Sales
530,"",Agent,2023-05-09 18:53:25.931449,2023-05-09 19:15:32.825721,"hello, how can we help you?",Sales
531,"",Customer,2023-05-10 00:08:51.925989,2023-05-10 00:08:51.925989,where is pricing,Sales
531,"",Customer,2023-05-10 00:08:51.925989,2023-05-10 00:09:02.417216,just browsing,Sales
531,"",Agent,2023-05-10 00:08:51.925989,2023-05-10 00:10:43.146045,"hi, you can find our pricing here: https://www.getatlas.io/pricing",Sales
531,"",Customer,2023-05-10 00:08:51.925989,2023-05-10 00:10:54.599505,cool thank you!,Sales
532,"",Customer,2023-05-10 08:41:05.072646,2023-05-10 08:41:05.072646,Wake up guys. The sun is shining somewhere.,Testing
532,"",Agent,2023-05-10 08:41:05.072646,2023-05-10 08:41:54.053418,Go to sleep Jon. 😆,Testing
533,CSAT question,Agent,2023-05-10 08:43:27.339869,2023-05-10 08:44:22.593244,"Hi Jon! To turn on CSAT, go to App Config > CSAT and click the ""Enable CSAT"" toggle.",Testing
533,CSAT question,Agent,2023-05-10 08:43:27.339869,2023-05-10 08:45:46.184586,Gladly! Have a great day!,Testing
533,CSAT question,Agent,2023-05-10 08:43:27.339869,2023-05-24 16:08:59.531547,https://google.com,Testing
545,"",Customer,2023-05-15 04:30:30.40878,2023-05-15 04:30:30.40878,"Hey, a couple of questions: 1. What's the difference between User and Customer within Atlas? 2. Is there a minimum seat requirement in Growth? 3. Can we initiate emails to users from within Atlas? Or is this inbound only?",Product Question
545,"",Customer,2023-05-15 04:30:30.40878,2023-05-15 04:34:06.557883,"My email is felix@praisepal.com, if you need that to respond to me",Product Question
545,"",Agent,2023-05-15 04:30:30.40878,2023-05-15 05:10:16.672643,"Hey Felix, 1. Users are the support agents (your employees), where as customer are your customers. 2. No, for growth tier we don't have a minimum seat requirement 3. Yes, you can. Let me know if you would like a quick demo, here is link to my calendar.- Rahul",Product Question
546,"",Customer,2023-05-15 05:35:36.834439,2023-05-15 05:35:36.834439,test from Rahul,Testing
547,"",Customer,2023-05-15 18:56:51.079634,2023-05-15 18:56:51.079634,talk to agent,Sales
547,"",Agent,2023-05-15 18:56:51.079634,2023-05-15 18:57:30.286714,"hey, how can we help you?",Sales
547,"",Customer,2023-05-15 18:56:51.079634,2023-05-15 19:02:34.252806,"just testing the speed of this, before deciding to use you guys. have a great day",Sales
547,"",Agent,2023-05-15 18:56:51.079634,2023-05-15 19:03:57.624068,great! let me know if we can demo or help you with anything!,Sales
549,"",Customer,2023-05-17 17:15:50.986651,2023-05-17 17:15:50.986651,enterprise prices,Sales
549,"",Agent,2023-05-17 17:15:50.986651,2023-05-17 17:25:16.450651,"Hi, happy to discuss your specific needs and tell you about our enterprise pricing and demo the product. Would you mind setting up time to talk with our CEO?",Sales
549,"",Customer,2023-05-17 17:15:50.986651,2023-05-17 17:26:32.815846,"Hi, I am evaluating you vs. Zendesk and the main point, initially is the price. I would like to have a sense of how much would cost.",Sales
549,"",Customer,2023-05-17 17:15:50.986651,2023-05-17 17:26:44.126262,"before any demo, any call",Sales
549,"",Agent,2023-05-17 17:15:50.986651,2023-05-17 17:29:23.138044,"Generally, our enterprise pricing come out to be very similar to our growth pricing (more features/add-on but discount for having > 10 seats) ",Sales
549,"",Customer,2023-05-17 17:15:50.986651,2023-05-17 17:29:46.396173,we are talking about around 12~15 seats,Sales
549,"",Customer,2023-05-17 17:15:50.986651,2023-05-17 17:29:52.939829,how much would cost?,Sales
549,"",Customer,2023-05-17 17:15:50.986651,2023-05-17 17:30:12.903247,we need the full set of features presented here.,Sales
549,"",Agent,2023-05-17 17:15:50.986651,2023-05-17 17:33:59.301166,I think we can offer $60/agent/month for for enterprise plan (plus if you are part of accelerator program like YC/Techstars/500 startup there is some discounts as well).,Sales
549,"",Customer,2023-05-17 17:15:50.986651,2023-05-17 17:40:21.587629,"yes, we are YC alumni",Sales
549,"",Customer,2023-05-17 17:15:50.986651,2023-05-17 17:40:23.936051,:),Sales
549,"",Agent,2023-05-17 17:15:50.986651,2023-05-17 17:44:10.037715,ohh great! we offer 50% off for 1st year for all current/previous YC companies and 25% off new companies of YC alumni.,Sales
549,"",Customer,2023-05-17 17:15:50.986651,2023-05-17 17:45:25.029003,perfect. thank you so much for the information :). we will consider and we problably will register for a trial,Sales
549,"",Agent,2023-05-17 17:15:50.986651,2023-05-17 17:47:51.291437,great! could you please provide your email so we can reachout. ,Sales
549,"",Customer,2023-05-17 17:15:50.986651,2023-05-17 17:48:22.913767,sure. saulo@alude.com.br,Sales
550,"",Customer,2023-05-19 19:00:55.395745,2023-05-19 19:00:55.395745,do you have a community feature?,Product Question
550,"",Customer,2023-05-19 19:00:55.395745,2023-05-19 19:03:22.449149,aren't you a chat bot?,Product Question
550,"",Agent,2023-05-19 19:00:55.395745,2023-05-23 16:37:16.35151,"Hi there! We don't have a community feature at the moment, unfortunately. Would love to learn more about your use case -- open to chatting later this week? (Here's my calendly in case that's easier.)",Product Question
551,"",Customer,2023-05-21 20:30:48.884787,2023-05-21 20:30:48.884787,test from rahul,Testing
551,"",Agent,2023-05-21 20:30:48.884787,2023-05-21 20:31:07.541045,Test from atlas,Testing
551,"",Agent,2023-05-21 20:30:48.884787,2023-05-21 20:32:09.989535,is this coming twice?,Testing
551,"",Agent,2023-05-21 20:30:48.884787,2023-05-21 22:30:45.709627,???,Testing
551,"",Agent,2023-05-21 20:30:48.884787,2023-05-21 22:41:06.247618,Reply again!,Testing
551,"",Agent,2023-05-21 20:30:48.884787,2023-05-21 22:49:33.819076,reply from client?,Testing
551,"",Agent,2023-05-21 20:30:48.884787,2023-05-21 22:49:46.28881,All well gere?,Testing
551,"",Customer,2023-05-21 20:30:48.884787,2023-05-22 00:29:40.61932,once more!,Testing
551,"",Agent,2023-05-21 20:30:48.884787,2023-05-22 00:29:47.948195,goes here,Testing
551,"",Agent,2023-05-21 20:30:48.884787,2023-05-22 06:49:44.834005,is it fixed?,Testing
552,"",Customer,2023-05-23 15:55:15.727982,2023-05-23 15:55:15.727982,How I resolve the logo error?,Bug
552,"",Agent,2023-05-23 15:55:15.727982,2023-05-23 16:06:47.483409,"Rohan, we are taking a look and should have it fixed in an hour or so.",Bug
552,"",Customer,2023-05-23 15:55:15.727982,2023-05-23 16:07:01.87054,Okay. Thanks,Bug
552,"",Agent,2023-05-23 15:55:15.727982,2023-05-23 17:41:03.694141,"Rohan, this is fixed, apologies for the issue you faced. ",Bug
552,"",Agent,2023-05-23 15:55:15.727982,2023-05-23 17:41:20.499334,Let me know if you need anything else!,Bug
553,Started via Slack by @Rahul Asati,Agent,2023-05-23 16:04:06.729517,2023-05-23 16:11:13.694138,Here you go!,Product Question
553,Started via Slack by @Rahul Asati,Agent,2023-05-23 16:04:06.729517,2023-05-23 16:12:16.143264,@U0515ENQH> ,Product Question
554,"",Customer,2023-05-23 16:25:23.755322,2023-05-23 16:25:23.755322,would be great if you had some tips on how to add atlas to a next.js app :),Feature Request
554,"",Agent,2023-05-23 16:25:23.755322,2023-05-23 17:41:35.432722,Hi Neil!We utilised Script component provided by next.js. Prepared an example for your company that combines both script tags from installation instructions.You need to include AtlasSnippet component into the global layout.Let me know if you need additional assistance.,Feature Request
554,"",Customer,2023-05-23 16:25:23.755322,2023-05-23 20:26:00.155548,ok great! just got it working,Feature Request
554,"",Customer,2023-05-23 16:25:23.755322,2023-05-23 20:26:17.059983,"is the best place to call window.Atlas.call(""start""); from useEffect(() { window.Atlas.call(""start"");}, []);",Feature Request
