ticket_number,ticket_subject,sent_by,ticket_created_on,message_created_on,message,tags
781,Ticket auto opening without any response?,Agent,2023-09-26 14:07:07.157542,2023-09-27 13:05:40.068627,"hey Fernando. That's exactly the fix we have shipped!Now, only if there is a text or attachment in the message, we process the message, else we just ignore the message, and log the exception.",Bug
782,,Agent,2023-09-27 02:07:52.268924,2023-09-27 02:08:54.042014,"how can we help you, Jason?",Sales
782,,Customer,2023-09-27 02:07:52.268924,2023-09-27 02:09:37.099711,Do you have any telephone integrations?,Sales
782,,Agent,2023-09-27 02:07:52.268924,2023-09-27 02:10:15.776015,we have dialpad and aircall integrations.,Sales
782,,Customer,2023-09-27 02:07:52.268924,2023-09-27 02:11:13.175361,do they include sms? Also what is they ey difference between Atlas and something like freshdesk or Zendes?,Sales
782,,Agent,2023-09-27 02:07:52.268924,2023-09-27 02:12:27.998866,we have native SMS support as well allow you connect you to your own twilio account if you have one,Sales
782,,Agent,2023-09-27 02:07:52.268924,2023-09-27 02:14:00.099269,"We are in same product category as Zendesk and freshdesk but we are much mordern, fast applciation and we do a lot of things differently than what Zendesk or Freshdesk do",Sales
782,,Agent,2023-09-27 02:07:52.268924,2023-09-27 02:14:25.331713,Would be happy to get on a call and show you what we have,Sales
782,,Customer,2023-09-27 02:07:52.268924,2023-09-27 02:14:46.551945,Sure we can do that.,Sales
782,,Agent,2023-09-27 02:07:52.268924,2023-09-27 02:15:20.690454,here is link to our calendar: calendly.com,Sales
782,,Agent,2023-09-27 02:07:52.268924,2023-09-27 02:16:16.578748,or if I get link to your calendar so we can pick a slot,Sales
782,,Customer,2023-09-27 02:07:52.268924,2023-09-27 02:18:20.18903,I will pick a time. What is your name?,Sales
782,,Customer,2023-09-27 02:07:52.268924,2023-09-27 02:18:30.9047,Sorry I see it,Sales
782,,Customer,2023-09-27 02:07:52.268924,2023-09-27 02:18:42.328834,Thanks Rahul,Sales
782,,Agent,2023-09-27 02:07:52.268924,2023-09-27 02:21:48.490446,Thanks Jason! Looking forward to talking with you.,Sales
784,,Agent,2023-09-27 07:11:33.086892,2023-09-27 07:15:39.82106,Hi Noah! How can I help you today?,Sales
784,,Customer,2023-09-27 07:11:33.086892,2023-09-27 07:15:56.289722,just wanted to see what the chat client looked like,Sales
787,,Customer,2023-09-27 20:51:14.344871,2023-09-27 20:51:14.344871,Hi how can we update billing and see our invoices,Sales
787,,Agent,2023-09-27 20:51:14.344871,2023-09-27 21:12:28.044929,"Hey Hayden, here is the link to update you payment detailshttps://billing.stripe.com/p/subscription/update_payment_method_link/CBcQARoXChVhY2N0X[…]dVeIpHxZZ1J2WQAwhEkZwyXVyR8sYt8EvG136alpSCQn7iOwbdhDFYQUeOA",Sales
787,,Customer,2023-09-27 20:51:14.344871,2023-09-27 21:12:51.841707,$200 / month feels super high?,Sales
787,,Customer,2023-09-27 20:51:14.344871,2023-09-27 21:13:22.448086,i didn't realize we were being charged this much -- we had worked on a deal with Jon when you guys first launched where we didnt have to pay for a 5 seat minimum,Sales
787,,Customer,2023-09-27 20:51:14.344871,2023-09-27 21:13:32.657217,how long have we been paying $200 a month...,Sales
787,,Agent,2023-09-27 20:51:14.344871,2023-09-27 21:14:06.144453,I think the discount was for a year and since than it has been $200/month,Sales
787,,Agent,2023-09-27 20:51:14.344871,2023-09-27 21:14:21.453195,But let me ask Jon to connect with you on the details on pricing,Sales
787,,Customer,2023-09-27 20:51:14.344871,2023-09-27 21:14:39.208837,we really just need 1 seat at this point for chatotherwise we're gonna have to move this to hubspot,Sales
787,,Customer,2023-09-27 20:51:14.344871,2023-09-27 21:14:52.682782,only person who responds rn is Camila,Sales
787,,Agent,2023-09-27 20:51:14.344871,2023-09-27 21:15:18.15061,"Ok, let me chat with Jon and get back to you later today",Sales
787,,Customer,2023-09-27 20:51:14.344871,2023-09-27 21:15:23.458161,thank you,Sales
787,,Agent,2023-09-27 20:51:14.344871,2023-09-28 18:24:29.629528,"Hey Hayden! I think we originally set it up for a year. Happy to give a refund on the delta for the prior 4 months and put you back on the $50/mo plan. Also, realized you guys don’t have session recording turned on — happy to help get that setup if you’d like (not sure how much you guys are using the web app right now?).",Sales
789,Fallback logic update,Customer,2023-09-28 21:19:28.927841,2023-09-28 21:19:28.927841,@here I’m seeing responses being sent via chat (not email) even though the member is no longer live on the site:Examplesapp.getatlas.ioapp.getatlas.ioapp.getatlas.io,Product Question
789,Fallback logic update,Agent,2023-09-28 21:19:28.927841,2023-09-28 21:19:35.876205,Taking a look,Product Question
789,Fallback logic update,Agent,2023-09-28 21:19:28.927841,2023-10-16 22:31:00.936434,@Jocelyn Weigel We have updated this feature now and this should not happen now — we have also updated settings to change when does fallback email goes out app.getatlas.io,Product Question
789,Fallback logic update,Customer,2023-09-28 21:19:28.927841,2023-10-18 01:34:18.049727,@Rahul Asati how can we tell if an email has been sent? It’s still noting just ‘sent via chat’app.atlas.so,Product Question
789,Fallback logic update,Agent,2023-09-28 21:19:28.927841,2023-10-18 01:48:57.385007,@Jocelyn Weigel You will see it now,Product Question
789,Fallback logic update,Agent,2023-09-28 21:19:28.927841,2023-10-18 01:50:08.292943,"Right now the fallback goes if the customer has not read the message in last 10 mins (you can the number here). If customer reads the message in 10 mins, we won’t send the email.",Product Question
789,Fallback logic update,Agent,2023-09-28 21:19:28.927841,2023-10-18 01:50:39.165129,"Also, if you send them 3 message on same ticket in 10 mins, we will send a single email with those 3 messages.",Product Question
789,Fallback logic update,Agent,2023-09-28 21:19:28.927841,2023-10-18 01:50:46.70932,Let me know if you have any questions,Product Question
790,,Customer,2023-09-29 09:26:04.298071,2023-09-29 09:26:04.298071,how do i implement chat in a sveltekit app?,Feature Request
790,,Customer,2023-09-29 09:26:04.298071,2023-09-29 13:51:42.676777,"also, i can't seem to reset my password?",Feature Request
790,,Agent,2023-09-29 09:26:04.298071,2023-09-29 13:55:31.88284,"Hi Thomas, sorry for a delay here",Feature Request
790,,Agent,2023-09-29 09:26:04.298071,2023-09-29 13:56:01.173863,What goes wrong with password request?,Feature Request
790,,Agent,2023-09-29 09:26:04.298071,2023-09-29 13:57:37.287129,Re: using Atlas in SvelteAtlas snippet is a plain Javascript that is embedding a script tag to the page head. Does Svelte allow to insert a JS code into head?,Feature Request
790,,Customer,2023-09-29 09:26:04.298071,2023-09-29 14:01:06.613189,"Hi no worries, I managed to get atals working in svelte",Feature Request
790,,Customer,2023-09-29 09:26:04.298071,2023-09-29 14:01:34.633301,Erm I am trying to reset my password (i think my password manager saved the wrong password) but i am not getting the reset mail,Feature Request
790,,Agent,2023-09-29 09:26:04.298071,2023-09-29 14:02:34.732693,Glad to hear about Svelte!Checking what is wrong with the email,Feature Request
790,,Agent,2023-09-29 09:26:04.298071,2023-09-29 14:06:48.232722,Have received one from support@getatlas.io and subject Reset your passwordCould it have landed in Spam or a Promotion inbox?,Feature Request
790,,Customer,2023-09-29 09:26:04.298071,2023-09-29 14:07:28.84275,"Nope, nothing in my inbox or spam",Feature Request
790,,Agent,2023-09-29 09:26:04.298071,2023-09-29 14:09:14.784829,"I have sent another one to email@thomasmol.com. If it doesn't come, I'll try to figure out the reset link",Feature Request
790,,Customer,2023-09-29 09:26:04.298071,2023-09-29 14:12:10.093282,okay thanks,Feature Request
790,,Customer,2023-09-29 09:26:04.298071,2023-09-29 14:12:13.200015,till nothing..,Feature Request
790,,Customer,2023-09-29 09:26:04.298071,2023-09-29 14:12:17.638243,still*,Feature Request
790,,Agent,2023-09-29 09:26:04.298071,2023-09-29 14:28:24.346395,There is a different email in the auth: thomas@audiogest.appI have changed the password to jujfan-0jucco-KajvifPlease try logging in and resetting it again from your profile,Feature Request
790,,Customer,2023-09-29 09:26:04.298071,2023-09-29 14:36:45.16683,"okay that worked, but my email still has my old email (email@thomasmol.com) in my profile",Feature Request
790,,Customer,2023-09-29 09:26:04.298071,2023-09-29 14:37:43.386565,and i am not getting the email on thomas@audiogest.app,Feature Request
790,,Agent,2023-09-29 09:26:04.298071,2023-09-29 14:37:57.52242,"Yeah, we're going to check how this happened and update it for your profile",Feature Request
790,,Customer,2023-09-29 09:26:04.298071,2023-09-29 14:38:09.439165,alright thanks!,Feature Request
790,,Agent,2023-09-29 09:26:04.298071,2023-09-29 16:03:51.116449,We have updated the email address in the DB. Now the reset email should go through 🤞,Feature Request
790,,Agent,2023-09-29 09:26:04.298071,2023-09-29 16:04:46.441069,"Hey Thomas, Apologies for the trouble caused. Do you need any other help with Atlas (feel free to book a call with our CEO for a quick demo calendly.com)",Feature Request
790,,Customer,2023-09-29 09:26:04.298071,2023-09-30 09:18:41.611804,"Hi Rahul, no problem! Everything is setup now and working great, thanks for reaching out",Feature Request
790,,Customer,2023-09-29 09:26:04.298071,2023-10-18 06:29:34.889361,"Hi just a quick question regarding the loading of the code snippet, according to google's lighthouse test and pagespeed insights test there is a lot of 'unused code' causing quite a slow down in page loading. Is there a way to improve this?",Feature Request
790,,Agent,2023-09-29 09:26:04.298071,2023-10-18 06:31:06.39257,"Hey Thomas, that’s not great! Let me take a look this in next day or so and get back to you!",Feature Request
790,,Customer,2023-09-29 09:26:04.298071,2023-10-18 06:31:19.463816,Alright thanks!,Feature Request
791,,Customer,2023-09-29 15:17:25.582506,2023-09-29 15:17:25.582506,hi,Bug
791,,Agent,2023-09-29 15:17:25.582506,2023-09-29 15:19:00.596221,hello Yonathan,Bug
791,,Customer,2023-09-29 15:17:25.582506,2023-09-29 15:19:23.496217,"hey there, i messaged a few days ago and the thread just vanished.",Bug
791,,Customer,2023-09-29 15:17:25.582506,2023-09-29 15:20:00.650817,"i would like to have my chat messages delivered to my customer's email if they don't read the chat message within a minute or so... ive seen a few times where the message shows ""READ ON EMAIL""....",Bug
791,,Agent,2023-09-29 15:17:25.582506,2023-09-29 15:20:02.581515,"you mean you raised a ticket to Atlas, and are not seeing it?",Bug
791,,Customer,2023-09-29 15:17:25.582506,2023-09-29 15:20:08.11019,how can I send all messages to EMAIL?,Bug
791,,Customer,2023-09-29 15:17:25.582506,2023-09-29 15:20:23.084617,"I had a chat with someone the other day about it, now i cant find iit here",Bug
791,,Customer,2023-09-29 15:17:25.582506,2023-09-29 15:21:03.307321,like this one above,Bug
791,,Agent,2023-09-29 15:17:25.582506,2023-09-29 15:22:20.659165,"currently this happens automatically, and not configurable by an agent.We are making a change that would help user get more control over this behavior. Should be out in next two weeks.",Bug
791,,Customer,2023-09-29 15:17:25.582506,2023-09-29 15:22:48.745396,"but how do i make sure my customer gets the message, it feels like this is happening randomly",Bug
791,,Agent,2023-09-29 15:17:25.582506,2023-09-29 15:25:06.743193,"currently, the best way to have a control over the message delivery, I would suggest using ComposeIt's available in --• Inbox• Customer Profile",Bug
791,,Customer,2023-09-29 15:17:25.582506,2023-09-29 15:26:04.187747,got itttt..this was kind of hidden,Bug
791,,Customer,2023-09-29 15:17:25.582506,2023-09-29 15:27:31.807422,"but this is perfect now, thanks",Bug
794,Sidebar Email doesn't contain history of sidebar,Customer,2023-09-30 17:09:30.830107,2023-09-30 17:09:30.830107,"#86887Guys, our supplier informed us that the history is not reaching them, could you check?",Feature Request
794,Sidebar Email doesn't contain history of sidebar,Agent,2023-09-30 17:09:30.830107,2023-09-30 17:12:05.301484,@Gabriele Inacio what do you mean by email history?,Feature Request
