ticket_number,ticket_subject,sent_by,ticket_created_on,message_created_on,message,tags
964,Duplicate ticket?,Customer,2023-12-06 00:13:12.738433,2023-12-06 00:13:12.738433,Hi!Could you please check the reason for these tickets being duplicated?Another point is that some emails appear to have failed in sending but are actually delivered.#110603#110602#110599#110598#110597#110596,Feature Request
965,Duplicate tickets due to sidebar email sent to support email,Customer,2023-12-06 12:42:34.972804,2023-12-06 12:42:34.972804,Guys good morning,Feature Request
966,Atlas clearing snooze of the ticket,Customer,2023-12-06 16:47:23.090017,2023-12-06 16:47:23.090017,"Hey team, why is Atlas unsnoozing my tickets?",Product Question
967,Ticket is getting creating for different customer,Customer,2023-12-08 01:12:44.562303,2023-12-08 01:12:44.562303,"@Rahul AsatiHey everyone,We're facing another issue with the atlas system. It's creating new tickets in some cases. We are communicating with the client via WhatsApp, and when the client replies, instead of the message being added to the existing ticket, a completely new ticket is created. This has been disrupting our workflow significantly, and it shouldn't be happening. Do you have any idea what might be causing this?Here's an example:The ticket started here: 111583And then suddenly, the customer's message ended up here: 111588",Bug
968,CSAT sent activity ,Customer,2023-12-08 01:19:04.058905,2023-12-08 01:19:04.058905,@here where do we see that a CES survey has been sent/received on the customer profile?,Feature Request
969,,Customer,2023-12-09 07:34:08.922776,2023-12-09 07:34:08.922776,Would love to chat with a Customer Success Manager or Sales manager! want to know more about this product!,Sales
970,,Customer,2023-12-10 03:20:07.428173,2023-12-10 03:20:11.557844,hey,Sales
971,Chatbot missing?,Customer,2023-12-11 16:54:20.219321,2023-12-11 16:54:20.219321,"Morning @Jon OBryan, we had a chatbot in Intercom before to pick up on physical cards. I’m not seeing that set up in Atlas. Was there something we were supposed to do here?",Product Question
972,Content overflow in timeline message,Customer,2023-12-11 19:05:34.894324,2023-12-11 19:05:34.894324,I’m not able to see this entire message because it’s going past the timeline borders,Bug
973,Unfurl Slack Url,Customer,2023-12-11 19:32:00.230082,2023-12-11 19:32:00.230082,i was poking around for slack link unfurling options for our support channel. seems like (maybe) you could prevent it via api? not 100% sure i remember how we integrated atlas so not sure if it’s possible but it would be cool if so api.slack.com,Feature Request
974,Inbound Lead,Agent,2023-12-11 19:51:46.524931,2023-12-11 19:55:03.545424,"Hey Sandra, how can we help?",Sales
975,Inbound Sales Lead,Customer,2023-12-12 18:52:03.049474,2023-12-12 18:52:35.463550,"From one YC company to another, hello! Quick quesstion for you... do you offer HIPAA compliance with your chat messenger yet?",Feature Request
976,Inbound Sales Lead,Agent,2023-12-13 00:02:58.931579,2023-12-13 00:12:14.901782,"Hey Alex, how can we help you?",Sales
977,Inbound Sales Lead,Agent,2023-12-13 13:44:52.306409,2023-12-13 13:51:35.465664,"Hey Ivan, how can we help?",Sales
978,,Customer,2023-12-13 17:54:41.085645,2023-12-13 17:54:41.085645,"Hi - I've had a few convos where the user's reply was via email but my response is sent to the chat. Cam turned on email notifications for us a few weeks ago, but I want to double-check the recipients will still receive these follow-ups to their email",Product Question
980,Custom Report,Customer,2023-12-15 15:55:31.362841,2023-12-15 15:55:31.362841,"Hey, good morning.All very well?I would like urgent help.",Feature Request
981,Issue with spacing in email,Customer,2023-12-15 19:28:39.788423,2023-12-15 19:28:39.788423,"hey guys, what`s up?this visualization bug showed up this week to us - can u guys take a look, please?",Bug
982,Issue with spacing in email,Customer,2023-12-15 20:08:30.419183,2023-12-15 20:08:30.419183,"Hey everyone, could you address this responsiveness issue? The emails are arriving with content appearing cut off, but it's actually because they don't fit the screen for proper viewing. It's quite inconvenient as we have to keep dragging to the right to read the complete message. Another issue is that images aren't coming through for us, as you can see in the screenshot below.",Bug
984,Inbound Sales Lead,Agent,2023-12-16 05:35:06.812799,2023-12-17 20:32:45.638172,"Hey Domingo, How can we help you?",Sales
985,Inbound Sales Lead,Customer,2023-12-17 15:53:53.047455,2023-12-17 15:53:58.556076,hello,Sales
986,Redirection in chat widget SDK,Customer,2023-12-18 05:28:07.752809,2023-12-18 05:28:07.752809,"Hey @Rahul Asati,Since we couldn't meet last week, I have couple of questions    w.r.t to migrating to Atlas.Currently, inside the Mailmodo product, there are multiple places where we open the documentation using the Freshdesk widget (the doc is opened inside the product itself with no redirection).As we are moving to Atlas and articles are slug are changed, will Atlas automatically take care of this even for in-product help doc as well? For    e.g. in the attached , if Atlas is going to ensure mapping from old slug to new slug then we will need to change only the function. Otherwise it will require changing things at multiple in the platform.Looking forward to hearing from you.cc: @Harsh Trivedi",Feature Request
988,,Customer,2023-12-18 12:39:12.487248,2023-12-18 12:39:12.487248,how to add /edit canned response?,Product Question
989,,Customer,2023-12-20 16:55:48.295467,2023-12-20 16:55:48.295467,how do i change the color of chat bubble?,Product Question
990,[PerkUp] User has logged in app but showing as Visitor,Customer,2023-12-21 21:42:39.915525,2023-12-21 21:42:39.915525,I can see this user is logged in from their session recordings but they are showing as an anonymous visitor in the chat,Bug
991,Ticket response came back to Atlas,Customer,2023-12-21 21:42:57.734866,2023-12-21 21:42:57.734866,Is this supposed to be showing up like this?,Bug
992,Auto Reply creating new tickets,Customer,2023-12-21 22:28:44.710048,2023-12-21 22:28:44.710048,Looks like the auto replies are creating a new ticket. Is this expected?,Bug
993,Help center article anchor tags in chat widgets,Customer,2023-12-22 08:35:17.957447,2023-12-22 08:35:17.957447,Hi can I copy the link for individual section from an article,Feature Request
995,Inbox data mismatch ,Customer,2023-12-24 05:01:08.918516,2023-12-24 05:01:08.918516,"How come I see 8 tickets under My Tickets, but 0 under the filter for my open tickets?",Bug
997,,Customer,2023-12-26 13:23:35.474949,2023-12-26 13:24:42.109816,Hello. I need to integrate live chat to specific pages of my React JS app. And need to have easy way to disable it on the specific pages. Do you have the guide ton how to do this is this possible,Product Question
999,,Customer,2023-12-27 14:22:58.76147,2023-12-27 14:22:58.761470,"Hey there!I'm trying to create a conversation, but I'm getting the following response error:[    {        ""loc"": [""body"", ""assignedAgentId""],        ""msg"": ""value is not a valid uuid"",        ""type"": ""type_error.uuid""    }]We haven't changed our script and request. The assignedAgentId value is mailto:marcos.telles@portao3.com.br. What could have changed?",Feature Request
1000,,Customer,2023-12-27 18:02:18.428202,2023-12-27 18:02:18.428202,"Hello Rahul and team, I want to make it possible for our users to be able to report a bug, connected to our Sentry.io monitoring/reporting (https://docs.sentry.io/platforms/javascript/guides/nextjs/user-feedback/). I'm thinking their User Feedback API would do the trick. How can I integrate this with Atlas -- the simplest ways I had in mind are to add a ""Report a Bug"" link in your chat pop-up menu that would work with their feedback API. Do you know how I can accomplish this?",Product Question
1002,Email not configured?,Customer,2023-12-30 00:54:08.653663,2023-12-30 00:54:08.653663,"Hey just a heads up...I have my DNS setup correctly, but it's still saying things aren't connected. Unsure if timing thing, but I appear to be getting emails so might be worth looking into? :thinking:",Product Question
1003,Issue with link in composer,Customer,2024-01-02 21:49:33.73611,2024-01-02 21:49:33.736110,Hi @Rahul Asati and Happy New Year - not a big issue but I've been struggling to add hyperlinks in my conversations as seen here: www.loom.com,Bug
1004,,Customer,2024-01-03 07:57:00.177701,2024-01-03 07:57:00.177701,Hi @Piyush Raj I have disabled contact form yet it is showing on your chat widget.,Product Question
1006,,Customer,2024-01-03 14:05:32.516065,2024-01-03 14:05:32.516065,"hi, I would like to invite my teammate viktor@notch.so to our team. but it seems that he tested atlas already before. can you merge him to this account",Product Question
1007,Fail to receive message from Twilio,Customer,2024-01-03 20:07:05.836799,2024-01-03 20:07:05.836799,"Hey guys.I have a client who got in touch asking us about a question that had not been answered.I was unable to locate messages from yesterday 01/03/2023 with her, after I questioned her she sent a printout which actually shows messages sent yesterday.Can you validate why we didn't receive it?",Bug
1009,,Customer,2024-01-04 12:17:32.351464,2024-01-04 12:17:32.351464,Hello! Application error: a client-side exception has occurred (see the browser console for more information),Product Question
1010,,Customer,2024-01-04 15:40:03.066078,2024-01-04 15:40:03.066078,Heyy! Some glitch in your system has sent me 72 messages of our previous ticket,Bug
1011,,Customer,2024-01-04 18:19:51.29207,2024-01-04 18:19:51.292070,Hey! window.Atlas.chat.openWindow() is not working,Product Question
1012,File extension issue,Customer,2024-01-05 18:57:55.116405,2024-01-05 18:57:55.116405,"it says this file type is .xls, but whenever I try to download it downloads as an .xlb which is unreadable, can you get this file for me?",Bug
1014,Connect my whatsapp number,Customer,2024-01-05 20:02:38.331824,2024-01-05 20:02:38.331824,hey there jon,Product Question
1015,File type extension,Customer,2024-01-05 22:24:02.614297,2024-01-05 22:24:02.614297,"And this file type is .pdf, but when I download it it's .obj, can you fix this/send me this file as well?",Bug
1016,Sync data to Aircall,Customer,2024-01-06 05:27:56.275857,2024-01-06 05:27:56.275857,Is there a way to sync Atlas contacts with aircall? when someone calls I don't know who it is,Feature Request
1017,Update Fuzzy search,Customer,2024-01-06 05:28:03.56372,2024-01-06 05:28:03.563720,"Search definitely needs to be improved, I use search to view past responses so I can copy and paste answers. Having to reference OpenPhone search to find things.Also related to this: do you guys have any plans to add AI replys/answers? Am sure there is an API you can use, and given the large amount of data we dumped into Atlas it would be incredibly useful to have smart replies/AI answers to common questions.",Feature Request
1018,Allow canned response to be created in composer,Customer,2024-01-06 05:28:10.945657,2024-01-06 05:28:10.945657,"Also, how do I create canned responses? should be able to do it here:",Product Question
1019,Use secondary email for mapping customer tickets,Customer,2024-01-06 05:28:06.990482,2024-01-06 05:28:06.990482,Why this same person showing as three separate people? Very confusing,Feature Request
1020,Autoreplies are still creating new tickets,Customer,2024-01-06 05:30:06.117759,2024-01-06 05:30:06.117759,Autoreplies are still creating new tickets,Bug
1024,,Customer,2024-01-06 15:59:18.56351,2024-01-06 16:00:22.768199,A friend sent me your website. We are a startup company and would need proper clarification on how this can assist us in our day to day work..,Sales
