ticket_number,ticket_subject,sent_by,ticket_created_on,message_created_on,message,tags
791,,Agent,2023-09-29 15:17:25.582506,2023-09-29 15:25:06.743193,"currently, the best way to have a control over the message delivery, I would suggest using ComposeIt's available in --• Inbox• Customer Profile",Bug
791,,Customer,2023-09-29 15:17:25.582506,2023-09-29 15:26:04.187747,got itttt..this was kind of hidden,Bug
791,,Customer,2023-09-29 15:17:25.582506,2023-09-29 15:27:31.807422,"but this is perfect now, thanks",Bug
793,,Customer,2023-09-30 12:55:37.767569,2023-09-30 12:55:37.767569,I'm creating a chatbot and i have a question,Product Question
793,,Customer,2023-09-30 12:55:37.767569,2023-09-30 12:56:01.1235,"If the customer gets to the end of the chatbot and all questions have been answered, how can i just close the ticket automatically?",Product Question
793,,Agent,2023-09-30 12:55:37.767569,2023-09-30 13:21:15.744078,"hey Yonathan, it is definitely possible. You should be able to do it via choosing ticket block, and mark the ticket status as closed.",Product Question
793,,Agent,2023-09-30 12:55:37.767569,2023-09-30 13:29:38.862359,"There are other ways of doing the same, in case you want to close the conversation without creating a ticket. This article covers the most common chat bot use-cases and templates https://help.getatlas.io/articles/355757-templates",Product Question
794,Sidebar Email doesn't contain history of sidebar,Customer,2023-09-30 17:09:30.830107,2023-09-30 17:09:30.830107,"#86887Guys, our supplier informed us that the history is not reaching them, could you check?",Feature Request
794,Sidebar Email doesn't contain history of sidebar,Agent,2023-09-30 17:09:30.830107,2023-09-30 17:12:05.301484,@Gabriele Inacio what do you mean by email history?,Feature Request
794,Sidebar Email doesn't contain history of sidebar,Agent,2023-09-30 17:09:30.830107,2023-09-30 17:12:37.39026,Are they not getting the all emails?,Feature Request
794,Sidebar Email doesn't contain history of sidebar,Agent,2023-09-30 17:09:30.830107,2023-09-30 17:12:55.392416,Or something wrong the email getting to them?,Feature Request
794,Sidebar Email doesn't contain history of sidebar,Agent,2023-09-30 17:09:30.830107,2023-09-30 17:44:06.480811,On that ticket it seems like they got the email and read it as well,Feature Request
798,Message Failure not shown,Customer,2023-10-02 13:00:04.217052,2023-10-02 13:00:04.217052,Good morning.I was unable to send this message.It would be interesting to have some possibility of visualizing the reason for the error.If it was something that I made a mistake or it is something related to the system.,Bug
798,Message Failure not shown,Agent,2023-10-02 13:00:04.217052,2023-10-02 13:01:34.182788,"Good morning, Gabriele!It is supposed to display why message has failed to send.Will figure out why the error was not captured with WhatsApp.",Bug
800,,Customer,2023-10-02 16:40:43.339889,2023-10-02 16:40:43.339889,"Hey Jon, I was just checking our DNS records in Atlas and they still look like they're unverified. We have had them set up for a while now, though — was wondering what might be going on?",Feature Request
802,,Customer,2023-10-02 22:54:49.962496,2023-10-02 22:54:49.962496,we noticed in our screen recordings that the file picker for uploading in atlas was throwing a ton of these,Feature Request
802,,Agent,2023-10-02 22:54:49.962496,2023-10-02 23:02:25.747338,@Adam Kaczmarek Found and fixed the issue — should be out with next deploy.,Feature Request
802,,Customer,2023-10-02 22:54:49.962496,2023-10-02 23:05:50.908897,Cool,Feature Request
802,,Customer,2023-10-02 22:54:49.962496,2023-10-02 23:06:08.55282,We have to do something to update or it just pulls it on,Feature Request
802,,Agent,2023-10-02 22:54:49.962496,2023-10-02 23:47:23.612349,nothing from your side — should get refreshed with new version on page refresh,Feature Request
803,,Customer,2023-10-03 15:09:07.901884,2023-10-03 15:09:07.901884,"hey guys, is everything okay with the platform?cant leave this page",Bug
803,,Agent,2023-10-03 15:09:07.901884,2023-10-03 15:09:10.548448,And try to navigate to inbox directly: app.getatlas.io,Bug
803,,Agent,2023-10-03 15:09:07.901884,2023-10-03 15:09:10.548448,For any conversation or this particular one?,Bug
803,,Agent,2023-10-03 15:09:07.901884,2023-10-03 15:09:10.548448,Hey @Marcia ErtelPlease share the link where you experience the issue,Bug
803,,Agent,2023-10-03 15:09:07.901884,2023-10-03 15:09:10.548448,it will come back once we fix the issue with this particular page,Bug
803,,Agent,2023-10-03 15:09:07.901884,2023-10-03 15:09:10.548448,thank you!checking what is going on with this one,Bug
803,,Agent,2023-10-03 15:09:07.901884,2023-10-03 15:09:10.548448,"yes, the draft is saved in the database",Bug
803,,Customer,2023-10-03 15:09:07.901884,2023-10-03 15:09:10.548448,"also, sasha! just sent to ur email a message we received from one of our clients and that wasn't shown on atlascan u check it too, please?",Bug
803,,Customer,2023-10-03 15:09:07.901884,2023-10-03 15:09:10.548448,cc @Esther Batista,Bug
803,,Customer,2023-10-03 15:09:07.901884,2023-10-03 15:09:10.548448,if u want to take a look:,Bug
803,,Customer,2023-10-03 15:09:07.901884,2023-10-03 15:09:10.548448,"i tried going back to the inbox too, but when i chose a conversation, it shuts down again",Bug
803,,Customer,2023-10-03 15:09:07.901884,2023-10-03 15:09:10.548448,"i was answearing a client and the page got refreshed, now i cant go back to the chatbox",Bug
803,,Customer,2023-10-03 15:09:07.901884,2023-10-03 15:09:10.548448,i was writing a pretty big message there 😕any chance we can recover what i was typing?,Bug
803,,Customer,2023-10-03 15:09:07.901884,2023-10-03 15:09:10.548448,"my wifi is fast and stable, also",Bug
803,,Customer,2023-10-03 15:09:07.901884,2023-10-03 15:09:10.548448,seems to be just in this particular one,Bug
803,,Customer,2023-10-03 15:09:07.901884,2023-10-03 15:09:10.548448,sure! app.getatlas.io,Bug
803,,Customer,2023-10-03 15:09:07.901884,2023-10-03 15:09:10.548448,the other conversations seem to be ok,Bug
803,,Customer,2023-10-03 15:09:07.901884,2023-10-03 15:09:10.548448,tried clicking in both options shown but none lets me go back,Bug
803,,Customer,2023-10-03 15:09:07.901884,2023-10-03 15:09:10.548448,where can i check it?,Bug
803,,Agent,2023-10-03 15:09:07.901884,2023-10-03 15:09:51.285585,There was an issue with the nested bullet lists that we will look closer,Bug
803,,Agent,2023-10-03 15:09:07.901884,2023-10-03 15:09:58.972404,Please try to open the conversation now,Bug
803,,Customer,2023-10-03 15:09:07.901884,2023-10-03 15:11:47.885145,"yep, just got back! thanks guys!",Bug
803,,Agent,2023-10-03 15:09:07.901884,2023-10-03 15:12:31.889101,Please be cautious with multi-level lists while we’re figuring out the underlying issue 🙂,Bug
803,,Agent,2023-10-03 15:09:07.901884,2023-10-03 15:12:42.641548,Re: email — where have you sent it?,Bug
803,,Agent,2023-10-03 15:09:07.901884,2023-10-03 15:14:46.380578,"Ah, found in my inbox. Checking",Bug
806,,Customer,2023-10-04 02:05:23.007621,2023-10-04 02:05:49.111215,How do I integrate this into my app?,Sales
806,,Agent,2023-10-04 02:05:23.007621,2023-10-04 02:11:13.349359,"hey William, you find the installation instructions here https://help.getatlas.io/articles/797065-chat-widget-client-side-copy",Sales
806,,Customer,2023-10-04 02:05:23.007621,2023-10-04 02:11:33.21767,Beautiful - thanks,Sales
806,,Agent,2023-10-04 02:05:23.007621,2023-10-05 18:48:38.57113,"Hi Will, this is Jon, the CEO from Atlas. Would love to learn more about what you're building and help you get fully setup with Atlas. Have time to chat tomorrow or next week? (Here's my calendly in case that's easier.)",Sales
806,,Customer,2023-10-04 02:05:23.007621,2023-10-26 18:41:38.620257,Hey Jon - thanks. Would love to touch base in the next few days and will find a time on your calendar. Thanks very much.,Sales
809,User created two chat tickets,Customer,2023-10-04 12:36:04.371202,2023-10-04 12:36:04.371202,#91492#91508This is a duplicate ticket via CHAT.,Bug
809,User created two chat tickets,Agent,2023-10-04 12:36:04.371202,2023-10-04 12:39:11.884457,"In the chat-widget, the user always have an option available to start a new conversation , which is why there are two separate conversations.This behavior is different from Whatsapp or SMS, where if the last conversation was closed, a new conversation opens up automatically.Here user chose to start a new conversation.",Bug
809,User created two chat tickets,Customer,2023-10-04 12:36:04.371202,2023-10-04 14:13:54.823866,#91564#91552,Bug
809,User created two chat tickets,Customer,2023-10-04 12:36:04.371202,2023-10-04 14:14:51.154244,Did the same thing happen in this case?,Bug
809,User created two chat tickets,Agent,2023-10-04 12:36:04.371202,2023-10-04 14:16:05.211769,"Right, same issue.User started a new conversation, via Chat",Bug
809,User created two chat tickets,Agent,2023-10-04 12:36:04.371202,2023-10-04 16:55:50.758902,"hey Gabriele, I was checking the user's session recordingSeems like the user wanted to continue the conversation, but due to chat configuration was forced to start a new conversation.I would recommend a change in the chat settings -",Bug
810,,Customer,2023-10-04 13:30:00.076134,2023-10-04 13:30:00.076134,hey there,Bug
810,,Customer,2023-10-04 13:30:00.076134,2023-10-04 13:30:28.241398,"my CSAT automation ins't working, can you help me?",Bug
810,,Agent,2023-10-04 13:30:00.076134,2023-10-04 13:31:48.472001,"hey, tell me",Bug
810,,Customer,2023-10-04 13:30:00.076134,2023-10-04 13:32:06.496428,"i believe i set it up, but it's not showing up when we close a ticket",Bug
810,,Agent,2023-10-04 13:30:00.076134,2023-10-04 13:32:35.562283,can you share your CSAT config snapshot with me?,Bug
810,,Agent,2023-10-04 13:30:00.076134,2023-10-04 13:36:54.775294,"this looks perfect.Now, for this to work, some conditions are checked• are you closing multiple tickets in bulk      ◦ dont show this modal• have you not responded even once to the question      ◦ dont show this modalBut, If you have responsed to the customer, and you are closing the ticket one by one, the Modal to send CSAT would show up.You can also choose to send the CSAT later, by using the action send csat from the action menu",Bug
810,,Agent,2023-10-04 13:30:00.076134,2023-10-04 13:39:08.803037,"another point to mention is that CSAT is scheduled, and not instant.The scheduling differs per channel.• CHAT: wait for 60 seconds• SMS: wait for 1 hour• EMAIL: wait for 1 daybefore sending the customer CSAT survey.That way user would still have sufficient time to converse before filling CSAT",Bug
810,,Customer,2023-10-04 13:30:00.076134,2023-10-04 15:09:57.718537,thanks for the answer,Bug
810,,Customer,2023-10-04 13:30:00.076134,2023-10-04 15:10:14.887109,"I've been closing tickets 1 by 1, and I just don't see the option to send the CSAT on the menu.",Bug
810,,Customer,2023-10-04 13:30:00.076134,2023-10-04 15:11:03.027308,Now it showed automatically after closing the ticket from inside the ticket.,Bug
810,,Agent,2023-10-04 13:30:00.076134,2023-10-04 15:11:14.872212,let me check what could be the problem. Can you share any ticket number that i can check for?,Bug
810,,Customer,2023-10-04 13:30:00.076134,2023-10-04 15:11:43.291612,#367 Duvidas aplicativo,Bug
810,,Agent,2023-10-04 13:30:00.076134,2023-10-04 15:12:13.263861,thanks checking it now.,Bug
810,,Customer,2023-10-04 13:30:00.076134,2023-10-04 15:12:22.662359,tks,Bug
810,,Agent,2023-10-04 13:30:00.076134,2023-10-04 15:40:32.155421,"Hey Yonathan, I think after changing the CSAT settings, you need to reload the inbox once (cmd + R or ctrl + R), i'e refresh the browser window once, and then it should work in both the places.",Bug
810,,Customer,2023-10-04 13:30:00.076134,2023-10-04 15:40:50.116931,let me try,Bug
810,,Agent,2023-10-04 13:30:00.076134,2023-10-04 15:41:58.089125,nice!!!,Bug
810,,Customer,2023-10-04 13:30:00.076134,2023-10-04 15:42:14.360706,"i did and it worked, it showed survey scheduled",Bug
810,,Customer,2023-10-04 13:30:00.076134,2023-10-04 15:42:27.899518,Did that go to my email?,Bug
810,,Agent,2023-10-04 13:30:00.076134,2023-10-04 15:43:26.647761,"it would go to the channel where the conversation got initiated.So, it would pick email if the conversation got started via email and so on.",Bug
810,,Customer,2023-10-04 13:30:00.076134,2023-10-04 15:43:38.825541,"ok, i will try again.",Bug
810,,Customer,2023-10-04 13:30:00.076134,2023-10-04 15:43:52.38088,But i never found the option on the menu to send the CSAT...,Bug
810,,Customer,2023-10-04 13:30:00.076134,2023-10-04 15:44:16.127967,The one you had on your print scren,Bug
810,,Customer,2023-10-04 13:30:00.076134,2023-10-04 15:44:17.907252,screen,Bug
810,,Agent,2023-10-04 13:30:00.076134,2023-10-04 15:45:01.799599,weird. Will check that out as well.,Bug
